id,failure
37042,0.0
37043,1.0
37044,1.0
37045,0.0
37046,1.0
37047,1.0
37048,0.0
37049,0.0
37050,0.0
37051,0.0
37052,0.0
37053,1.0
37054,0.0
37055,0.0
37056,1.0
37057,0.0
37058,0.0
37059,0.0
37060,0.0
37061,0.0
37062,0.0
37063,0.0
37064,0.0
37065,1.0
37066,1.0
37067,0.0
37068,1.0
37069,0.0
37070,0.0
37071,0.0
37072,0.0
37073,0.0
37074,0.0
37075,1.0
37076,1.0
37077,0.0
37078,0.0
37079,1.0
37080,0.0
37081,0.0
37082,0.0
37083,0.0
37084,0.0
37085,0.0
37086,0.0
37087,0.0
37088,0.0
37089,1.0
37090,1.0
37091,0.0
37092,0.0
37093,0.0
37094,1.0
37095,1.0
37096,1.0
37097,0.0
37098,0.0
37099,1.0
37100,1.0
37101,1.0
37102,0.0
37103,0.0
37104,0.0
37105,1.0
37106,1.0
37107,0.0
37108,0.0
37109,1.0
37110,0.0
37111,0.0
37112,1.0
37113,0.0
37114,0.0
37115,1.0
37116,1.0
37117,1.0
37118,1.0
37119,0.0
37120,0.0
37121,1.0
37122,0.0
37123,1.0
37124,0.0
37125,1.0
37126,0.0
37127,1.0
37128,0.0
37129,1.0
37130,0.0
37131,1.0
37132,0.0
37133,0.0
37134,1.0
37135,0.0
37136,0.0
37137,0.0
37138,1.0
37139,0.0
37140,0.0
37141,0.0
37142,1.0
37143,1.0
37144,0.0
37145,1.0
37146,0.0
37147,1.0
37148,0.0
37149,0.0
37150,0.0
37151,0.0
37152,1.0
37153,0.0
37154,1.0
37155,0.0
37156,0.0
37157,0.0
37158,1.0
37159,0.0
37160,0.0
37161,1.0
37162,1.0
37163,0.0
37164,0.0
37165,0.0
37166,0.0
37167,0.0
37168,0.0
37169,0.0
37170,1.0
37171,0.0
37172,0.0
37173,1.0
37174,0.0
37175,0.0
37176,0.0
37177,1.0
37178,0.0
37179,1.0
37180,0.0
37181,1.0
37182,1.0
37183,0.0
37184,1.0
37185,0.0
37186,0.0
37187,0.0
37188,0.0
37189,0.0
37190,1.0
37191,0.0
37192,1.0
37193,1.0
37194,1.0
37195,0.0
37196,1.0
37197,1.0
37198,0.0
37199,0.0
37200,1.0
37201,1.0
37202,1.0
37203,0.0
37204,0.0
37205,1.0
37206,0.0
37207,0.0
37208,0.0
37209,1.0
37210,0.0
37211,0.0
37212,1.0
37213,0.0
37214,0.0
37215,0.0
37216,1.0
37217,1.0
37218,1.0
37219,1.0
37220,0.0
37221,0.0
37222,1.0
37223,0.0
37224,0.0
37225,1.0
37226,0.0
37227,0.0
37228,0.0
37229,1.0
37230,0.0
37231,1.0
37232,1.0
37233,1.0
37234,0.0
37235,0.0
37236,0.0
37237,0.0
37238,1.0
37239,1.0
37240,0.0
37241,1.0
37242,0.0
37243,1.0
37244,0.0
37245,0.0
37246,0.0
37247,1.0
37248,0.0
37249,0.0
37250,0.0
37251,0.0
37252,0.0
37253,0.0
37254,0.0
37255,0.0
37256,0.0
37257,1.0
37258,1.0
37259,0.0
37260,0.0
37261,0.0
37262,0.0
37263,0.0
37264,1.0
37265,1.0
37266,0.0
37267,0.0
37268,0.0
37269,1.0
37270,1.0
37271,1.0
37272,1.0
37273,1.0
37274,1.0
37275,0.0
37276,0.0
37277,0.0
37278,1.0
37279,0.0
37280,0.0
37281,0.0
37282,1.0
37283,1.0
37284,0.0
37285,0.0
37286,0.0
37287,0.0
37288,0.0
37289,0.0
37290,0.0
37291,1.0
37292,0.0
37293,1.0
37294,0.0
37295,1.0
37296,0.0
37297,0.0
37298,0.0
37299,1.0
37300,0.0
37301,0.0
37302,0.0
37303,0.0
37304,1.0
37305,0.0
37306,1.0
37307,0.0
37308,0.0
37309,1.0
37310,0.0
37311,0.0
37312,0.0
37313,1.0
37314,0.0
37315,0.0
37316,1.0
37317,0.0
37318,1.0
37319,0.0
37320,0.0
37321,1.0
37322,0.0
37323,0.0
37324,1.0
37325,0.0
37326,1.0
37327,0.0
37328,1.0
37329,0.0
37330,0.0
37331,1.0
37332,1.0
37333,1.0
37334,0.0
37335,0.0
37336,0.0
37337,1.0
37338,0.0
37339,0.0
37340,0.0
37341,1.0
37342,1.0
37343,0.0
37344,0.0
37345,0.0
37346,1.0
37347,0.0
37348,0.0
37349,1.0
37350,0.0
37351,0.0
37352,0.0
37353,1.0
37354,1.0
37355,0.0
37356,0.0
37357,0.0
37358,1.0
37359,0.0
37360,1.0
37361,0.0
37362,1.0
37363,1.0
37364,0.0
37365,0.0
37366,0.0
37367,0.0
37368,0.0
37369,1.0
37370,1.0
37371,0.0
37372,1.0
37373,0.0
37374,0.0
37375,1.0
37376,1.0
37377,1.0
37378,1.0
37379,0.0
37380,0.0
37381,0.0
37382,1.0
37383,0.0
37384,1.0
37385,1.0
37386,1.0
37387,0.0
37388,0.0
37389,1.0
37390,0.0
37391,1.0
37392,1.0
37393,0.0
37394,0.0
37395,0.0
37396,0.0
37397,1.0
37398,1.0
37399,0.0
37400,1.0
37401,1.0
37402,0.0
37403,1.0
37404,0.0
37405,0.0
37406,1.0
37407,0.0
37408,0.0
37409,0.0
37410,0.0
37411,1.0
37412,0.0
37413,1.0
37414,1.0
37415,0.0
37416,0.0
37417,0.0
37418,1.0
37419,1.0
37420,0.0
37421,0.0
37422,0.0
37423,0.0
37424,0.0
37425,0.0
37426,1.0
37427,1.0
37428,1.0
37429,0.0
37430,1.0
37431,1.0
37432,0.0
37433,0.0
37434,1.0
37435,1.0
37436,0.0
37437,0.0
37438,0.0
37439,1.0
37440,1.0
37441,1.0
37442,1.0
37443,0.0
37444,1.0
37445,0.0
37446,1.0
37447,0.0
37448,1.0
37449,0.0
37450,0.0
37451,0.0
37452,0.0
37453,0.0
37454,0.0
37455,0.0
37456,0.0
37457,1.0
37458,1.0
37459,0.0
37460,0.0
37461,0.0
37462,1.0
37463,0.0
37464,0.0
37465,0.0
37466,0.0
37467,0.0
37468,0.0
37469,1.0
37470,1.0
37471,0.0
37472,1.0
37473,1.0
37474,0.0
37475,1.0
37476,1.0
37477,0.0
37478,1.0
37479,1.0
37480,0.0
37481,0.0
37482,1.0
37483,1.0
37484,0.0
37485,1.0
37486,0.0
37487,0.0
37488,1.0
37489,0.0
37490,0.0
37491,0.0
37492,0.0
37493,0.0
37494,0.0
37495,1.0
37496,0.0
37497,1.0
37498,0.0
37499,0.0
37500,0.0
37501,1.0
37502,0.0
37503,1.0
37504,1.0
37505,0.0
37506,0.0
37507,1.0
37508,0.0
37509,0.0
37510,1.0
37511,0.0
37512,1.0
37513,0.0
37514,0.0
37515,0.0
37516,0.0
37517,0.0
37518,0.0
37519,1.0
37520,0.0
37521,0.0
37522,0.0
37523,0.0
37524,1.0
37525,1.0
37526,0.0
37527,0.0
37528,0.0
37529,1.0
37530,1.0
37531,1.0
37532,1.0
37533,0.0
37534,1.0
37535,0.0
37536,1.0
37537,0.0
37538,0.0
37539,1.0
37540,0.0
37541,1.0
37542,1.0
37543,0.0
37544,0.0
37545,1.0
37546,1.0
37547,1.0
37548,0.0
37549,0.0
37550,0.0
37551,1.0
37552,0.0
37553,0.0
37554,0.0
37555,0.0
37556,0.0
37557,0.0
37558,1.0
37559,0.0
37560,0.0
37561,0.0
37562,0.0
37563,0.0
37564,1.0
37565,0.0
37566,0.0
37567,0.0
37568,1.0
37569,0.0
37570,1.0
37571,0.0
37572,1.0
37573,0.0
37574,0.0
37575,1.0
37576,0.0
37577,1.0
37578,0.0
37579,0.0
37580,0.0
37581,0.0
37582,1.0
37583,0.0
37584,0.0
37585,0.0
37586,1.0
37587,0.0
37588,0.0
37589,1.0
37590,1.0
37591,0.0
37592,1.0
37593,0.0
37594,0.0
37595,0.0
37596,0.0
37597,0.0
37598,0.0
37599,0.0
37600,0.0
37601,1.0
37602,1.0
37603,0.0
37604,1.0
37605,1.0
37606,0.0
37607,0.0
37608,0.0
37609,1.0
37610,1.0
37611,0.0
37612,0.0
37613,0.0
37614,0.0
37615,0.0
37616,0.0
37617,0.0
37618,0.0
37619,0.0
37620,1.0
37621,0.0
37622,1.0
37623,0.0
37624,1.0
37625,1.0
37626,0.0
37627,0.0
37628,0.0
37629,0.0
37630,1.0
37631,1.0
37632,0.0
37633,0.0
37634,1.0
37635,0.0
37636,0.0
37637,0.0
37638,0.0
37639,1.0
37640,0.0
37641,0.0
37642,0.0
37643,0.0
37644,1.0
37645,0.0
37646,0.0
37647,1.0
37648,0.0
37649,0.0
37650,1.0
37651,0.0
37652,0.0
37653,0.0
37654,0.0
37655,0.0
37656,1.0
37657,0.0
37658,1.0
37659,0.0
37660,1.0
37661,0.0
37662,1.0
37663,0.0
37664,0.0
37665,1.0
37666,1.0
37667,1.0
37668,0.0
37669,1.0
37670,0.0
37671,0.0
37672,0.0
37673,0.0
37674,0.0
37675,1.0
37676,0.0
37677,0.0
37678,0.0
37679,0.0
37680,0.0
37681,0.0
37682,0.0
37683,0.0
37684,1.0
37685,1.0
37686,0.0
37687,1.0
37688,1.0
37689,0.0
37690,1.0
37691,1.0
37692,1.0
37693,0.0
37694,1.0
37695,0.0
37696,1.0
37697,0.0
37698,0.0
37699,1.0
37700,1.0
37701,1.0
37702,1.0
37703,0.0
37704,1.0
37705,0.0
37706,0.0
37707,0.0
37708,0.0
37709,1.0
37710,1.0
37711,0.0
37712,0.0
37713,0.0
37714,0.0
37715,0.0
37716,0.0
37717,0.0
37718,1.0
37719,0.0
37720,1.0
37721,1.0
37722,0.0
37723,0.0
37724,1.0
37725,1.0
37726,0.0
37727,0.0
37728,0.0
37729,0.0
37730,0.0
37731,1.0
37732,0.0
37733,0.0
37734,0.0
37735,0.0
37736,0.0
37737,0.0
37738,0.0
37739,1.0
37740,0.0
37741,0.0
37742,0.0
37743,1.0
37744,0.0
37745,0.0
37746,0.0
37747,1.0
37748,1.0
37749,0.0
37750,0.0
37751,0.0
37752,0.0
37753,0.0
37754,0.0
37755,1.0
37756,1.0
37757,0.0
37758,0.0
37759,0.0
37760,0.0
37761,1.0
37762,0.0
37763,1.0
37764,0.0
37765,0.0
37766,0.0
37767,0.0
37768,1.0
37769,0.0
37770,0.0
37771,1.0
37772,0.0
37773,1.0
37774,1.0
37775,0.0
37776,0.0
37777,0.0
37778,0.0
37779,1.0
37780,0.0
37781,0.0
37782,0.0
37783,1.0
37784,0.0
37785,0.0
37786,0.0
37787,1.0
37788,0.0
37789,0.0
37790,1.0
37791,0.0
37792,1.0
37793,0.0
37794,1.0
37795,1.0
37796,0.0
37797,1.0
37798,0.0
37799,0.0
37800,1.0
37801,0.0
37802,0.0
37803,0.0
37804,0.0
37805,1.0
37806,1.0
37807,0.0
37808,0.0
37809,0.0
37810,0.0
37811,1.0
37812,1.0
37813,0.0
37814,0.0
37815,1.0
37816,1.0
37817,0.0
37818,0.0
37819,1.0
37820,1.0
37821,1.0
37822,0.0
37823,1.0
37824,1.0
37825,1.0
37826,1.0
37827,0.0
37828,1.0
37829,0.0
37830,1.0
37831,0.0
37832,0.0
37833,0.0
37834,0.0
37835,1.0
37836,0.0
37837,0.0
37838,1.0
37839,0.0
37840,0.0
37841,0.0
37842,0.0
37843,1.0
37844,0.0
37845,0.0
37846,1.0
37847,1.0
37848,0.0
37849,0.0
37850,1.0
37851,1.0
37852,1.0
37853,0.0
37854,0.0
37855,0.0
37856,1.0
37857,0.0
37858,1.0
37859,0.0
37860,0.0
37861,1.0
37862,1.0
37863,1.0
37864,0.0
37865,1.0
37866,0.0
37867,0.0
37868,1.0
37869,1.0
37870,1.0
37871,0.0
37872,1.0
37873,0.0
37874,1.0
37875,1.0
37876,1.0
37877,0.0
37878,0.0
37879,1.0
37880,1.0
37881,1.0
37882,0.0
37883,0.0
37884,1.0
37885,0.0
37886,0.0
37887,0.0
37888,0.0
37889,0.0
37890,1.0
37891,0.0
37892,0.0
37893,1.0
37894,0.0
37895,0.0
37896,0.0
37897,1.0
37898,0.0
37899,0.0
37900,0.0
37901,1.0
37902,1.0
37903,0.0
37904,1.0
37905,0.0
37906,0.0
37907,0.0
37908,0.0
37909,0.0
37910,0.0
37911,0.0
37912,0.0
37913,0.0
37914,1.0
37915,1.0
37916,1.0
37917,0.0
37918,0.0
37919,1.0
37920,0.0
37921,1.0
37922,0.0
37923,1.0
37924,0.0
37925,1.0
37926,1.0
37927,0.0
37928,0.0
37929,1.0
37930,0.0
37931,1.0
37932,1.0
37933,0.0
37934,1.0
37935,0.0
37936,0.0
37937,0.0
37938,0.0
37939,1.0
37940,1.0
37941,1.0
37942,0.0
37943,0.0
37944,0.0
37945,0.0
37946,0.0
37947,0.0
37948,0.0
37949,1.0
37950,0.0
37951,0.0
37952,1.0
37953,0.0
37954,1.0
37955,1.0
37956,0.0
37957,0.0
37958,0.0
37959,1.0
37960,0.0
37961,0.0
37962,0.0
37963,0.0
37964,0.0
37965,1.0
37966,0.0
37967,0.0
37968,0.0
37969,0.0
37970,1.0
37971,0.0
37972,0.0
37973,0.0
37974,0.0
37975,0.0
37976,0.0
37977,1.0
37978,1.0
37979,0.0
37980,0.0
37981,0.0
37982,0.0
37983,1.0
37984,0.0
37985,0.0
37986,0.0
37987,0.0
37988,0.0
37989,1.0
37990,1.0
37991,0.0
37992,0.0
37993,0.0
37994,0.0
37995,1.0
37996,0.0
37997,0.0
37998,1.0
37999,1.0
38000,0.0
38001,0.0
38002,1.0
38003,1.0
38004,0.0
38005,0.0
38006,1.0
38007,0.0
38008,1.0
38009,0.0
38010,1.0
38011,1.0
38012,0.0
38013,1.0
38014,0.0
38015,0.0
38016,0.0
38017,1.0
38018,1.0
38019,0.0
38020,0.0
38021,1.0
38022,0.0
38023,1.0
38024,0.0
38025,1.0
38026,0.0
38027,0.0
38028,0.0
38029,1.0
38030,0.0
38031,0.0
38032,0.0
38033,1.0
38034,0.0
38035,0.0
38036,1.0
38037,0.0
38038,0.0
38039,0.0
38040,0.0
38041,0.0
38042,0.0
38043,1.0
38044,1.0
38045,1.0
38046,1.0
38047,0.0
38048,0.0
38049,0.0
38050,1.0
38051,0.0
38052,0.0
38053,0.0
38054,0.0
38055,0.0
38056,0.0
38057,0.0
38058,0.0
38059,0.0
38060,0.0
38061,0.0
38062,0.0
38063,0.0
38064,1.0
38065,0.0
38066,0.0
38067,0.0
38068,0.0
38069,0.0
38070,1.0
38071,0.0
38072,0.0
38073,0.0
38074,0.0
38075,1.0
38076,0.0
38077,0.0
38078,0.0
38079,1.0
38080,1.0
38081,1.0
38082,0.0
38083,0.0
38084,0.0
38085,0.0
38086,1.0
38087,0.0
38088,1.0
38089,1.0
38090,0.0
38091,0.0
38092,0.0
38093,0.0
38094,0.0
38095,0.0
38096,1.0
38097,0.0
38098,1.0
38099,0.0
38100,0.0
38101,1.0
38102,0.0
38103,0.0
38104,0.0
38105,0.0
38106,0.0
38107,1.0
38108,0.0
38109,0.0
38110,0.0
38111,0.0
38112,1.0
38113,1.0
38114,0.0
38115,1.0
38116,0.0
38117,0.0
38118,0.0
38119,0.0
38120,0.0
38121,0.0
38122,0.0
38123,0.0
38124,0.0
38125,0.0
38126,0.0
38127,1.0
38128,1.0
38129,0.0
38130,1.0
38131,0.0
38132,0.0
38133,0.0
38134,0.0
38135,0.0
38136,0.0
38137,0.0
38138,1.0
38139,1.0
38140,1.0
38141,0.0
38142,1.0
38143,0.0
38144,0.0
38145,1.0
38146,1.0
38147,0.0
38148,1.0
38149,1.0
38150,0.0
38151,1.0
38152,1.0
38153,0.0
38154,0.0
38155,1.0
38156,0.0
38157,1.0
38158,0.0
38159,1.0
38160,0.0
38161,1.0
38162,0.0
38163,0.0
38164,1.0
38165,1.0
38166,1.0
38167,1.0
38168,0.0
38169,1.0
38170,0.0
38171,0.0
38172,0.0
38173,0.0
38174,0.0
38175,0.0
38176,0.0
38177,0.0
38178,1.0
38179,0.0
38180,0.0
38181,0.0
38182,0.0
38183,1.0
38184,0.0
38185,1.0
38186,0.0
38187,0.0
38188,0.0
38189,1.0
38190,1.0
38191,0.0
38192,1.0
38193,0.0
38194,0.0
38195,1.0
38196,0.0
38197,0.0
38198,1.0
38199,0.0
38200,0.0
38201,1.0
38202,0.0
38203,0.0
38204,1.0
38205,1.0
38206,0.0
38207,0.0
38208,0.0
38209,0.0
38210,0.0
38211,0.0
38212,0.0
38213,1.0
38214,0.0
38215,0.0
38216,0.0
38217,0.0
38218,0.0
38219,1.0
38220,0.0
38221,0.0
38222,0.0
38223,0.0
38224,1.0
38225,0.0
38226,1.0
38227,1.0
38228,1.0
38229,0.0
38230,1.0
38231,1.0
38232,0.0
38233,0.0
38234,1.0
38235,0.0
38236,0.0
38237,0.0
38238,1.0
38239,0.0
38240,1.0
38241,0.0
38242,0.0
38243,0.0
38244,0.0
38245,1.0
38246,1.0
38247,0.0
38248,1.0
38249,1.0
38250,0.0
38251,0.0
38252,1.0
38253,0.0
38254,0.0
38255,0.0
38256,0.0
38257,0.0
38258,0.0
38259,1.0
38260,0.0
38261,0.0
38262,1.0
38263,0.0
38264,0.0
38265,0.0
38266,0.0
38267,1.0
38268,1.0
38269,1.0
38270,0.0
38271,0.0
38272,0.0
38273,0.0
38274,1.0
38275,0.0
38276,0.0
38277,1.0
38278,0.0
38279,1.0
38280,1.0
38281,1.0
38282,0.0
38283,0.0
38284,1.0
38285,0.0
38286,0.0
38287,0.0
38288,0.0
38289,1.0
38290,1.0
38291,0.0
38292,0.0
38293,0.0
38294,0.0
38295,0.0
38296,0.0
38297,0.0
38298,0.0
38299,0.0
38300,0.0
38301,1.0
38302,0.0
38303,0.0
38304,0.0
38305,0.0
38306,0.0
38307,1.0
38308,1.0
38309,0.0
38310,0.0
38311,1.0
38312,0.0
38313,1.0
38314,0.0
38315,0.0
38316,1.0
38317,1.0
38318,0.0
38319,1.0
38320,0.0
38321,0.0
38322,0.0
38323,0.0
38324,0.0
38325,1.0
38326,0.0
38327,0.0
38328,1.0
38329,1.0
38330,0.0
38331,1.0
38332,0.0
38333,0.0
38334,0.0
38335,0.0
38336,1.0
38337,1.0
38338,0.0
38339,1.0
38340,0.0
38341,0.0
38342,0.0
38343,0.0
38344,1.0
38345,1.0
38346,0.0
38347,0.0
38348,0.0
38349,1.0
38350,0.0
38351,1.0
38352,1.0
38353,1.0
38354,0.0
38355,1.0
38356,0.0
38357,1.0
38358,0.0
38359,0.0
38360,1.0
38361,0.0
38362,0.0
38363,0.0
38364,1.0
38365,1.0
38366,0.0
38367,1.0
38368,1.0
38369,1.0
38370,0.0
38371,0.0
38372,0.0
38373,0.0
38374,0.0
38375,0.0
38376,0.0
38377,0.0
38378,0.0
38379,0.0
38380,1.0
38381,0.0
38382,0.0
38383,1.0
38384,0.0
38385,1.0
38386,0.0
38387,0.0
38388,0.0
38389,1.0
38390,1.0
38391,0.0
38392,0.0
38393,0.0
38394,0.0
38395,0.0
38396,1.0
38397,0.0
38398,1.0
38399,0.0
38400,1.0
38401,1.0
38402,0.0
38403,0.0
38404,0.0
38405,1.0
38406,1.0
38407,0.0
38408,0.0
38409,0.0
38410,1.0
38411,0.0
38412,1.0
38413,0.0
38414,0.0
38415,0.0
38416,0.0
38417,1.0
38418,0.0
38419,0.0
38420,0.0
38421,1.0
38422,0.0
38423,0.0
38424,0.0
38425,0.0
38426,0.0
38427,1.0
38428,0.0
38429,0.0
38430,0.0
38431,0.0
38432,0.0
38433,0.0
38434,0.0
38435,1.0
38436,0.0
38437,1.0
38438,1.0
38439,0.0
38440,0.0
38441,1.0
38442,0.0
38443,0.0
38444,1.0
38445,0.0
38446,1.0
38447,1.0
38448,1.0
38449,0.0
38450,0.0
38451,0.0
38452,1.0
38453,1.0
38454,1.0
38455,1.0
38456,1.0
38457,1.0
38458,1.0
38459,1.0
38460,1.0
38461,0.0
38462,0.0
38463,0.0
38464,0.0
38465,0.0
38466,1.0
38467,0.0
38468,1.0
38469,1.0
38470,0.0
38471,0.0
38472,0.0
38473,0.0
38474,1.0
38475,1.0
38476,0.0
38477,0.0
38478,0.0
38479,0.0
38480,1.0
38481,0.0
38482,1.0
38483,0.0
38484,1.0
38485,0.0
38486,1.0
38487,0.0
38488,0.0
38489,0.0
38490,0.0
38491,1.0
38492,1.0
38493,0.0
38494,1.0
38495,1.0
38496,0.0
38497,0.0
38498,0.0
38499,0.0
38500,1.0
38501,0.0
38502,1.0
38503,1.0
38504,0.0
38505,0.0
38506,1.0
38507,0.0
38508,0.0
38509,0.0
38510,0.0
38511,0.0
38512,0.0
38513,0.0
38514,1.0
38515,0.0
38516,0.0
38517,1.0
38518,1.0
38519,1.0
38520,0.0
38521,0.0
38522,0.0
38523,1.0
38524,0.0
38525,1.0
38526,1.0
38527,0.0
38528,0.0
38529,1.0
38530,0.0
38531,0.0
38532,0.0
38533,0.0
38534,0.0
38535,0.0
38536,1.0
38537,0.0
38538,0.0
38539,1.0
38540,0.0
38541,0.0
38542,0.0
38543,0.0
38544,0.0
38545,0.0
38546,1.0
38547,0.0
38548,0.0
38549,0.0
38550,0.0
38551,1.0
38552,0.0
38553,0.0
38554,0.0
38555,0.0
38556,1.0
38557,0.0
38558,0.0
38559,1.0
38560,1.0
38561,1.0
38562,1.0
38563,0.0
38564,1.0
38565,0.0
38566,0.0
38567,0.0
38568,0.0
38569,1.0
38570,1.0
38571,0.0
38572,0.0
38573,0.0
38574,1.0
38575,1.0
38576,0.0
38577,0.0
38578,1.0
38579,0.0
38580,1.0
38581,0.0
38582,0.0
38583,0.0
38584,1.0
38585,0.0
38586,0.0
38587,0.0
38588,1.0
38589,1.0
38590,0.0
38591,0.0
38592,0.0
38593,1.0
38594,1.0
38595,0.0
38596,1.0
38597,0.0
38598,1.0
38599,1.0
38600,0.0
38601,0.0
38602,0.0
38603,0.0
38604,0.0
38605,0.0
38606,0.0
38607,1.0
38608,0.0
38609,0.0
38610,0.0
38611,1.0
38612,1.0
38613,0.0
38614,1.0
38615,0.0
38616,0.0
38617,1.0
38618,0.0
38619,0.0
38620,1.0
38621,1.0
38622,0.0
38623,1.0
38624,0.0
38625,0.0
38626,1.0
38627,0.0
38628,0.0
38629,1.0
38630,0.0
38631,0.0
38632,0.0
38633,0.0
38634,1.0
38635,0.0
38636,0.0
38637,1.0
38638,0.0
38639,0.0
38640,0.0
38641,0.0
38642,0.0
38643,0.0
38644,1.0
38645,0.0
38646,0.0
38647,1.0
38648,0.0
38649,0.0
38650,0.0
38651,1.0
38652,1.0
38653,0.0
38654,1.0
38655,1.0
38656,1.0
38657,0.0
38658,0.0
38659,0.0
38660,1.0
38661,0.0
38662,0.0
38663,1.0
38664,0.0
38665,1.0
38666,1.0
38667,0.0
38668,0.0
38669,0.0
38670,1.0
38671,1.0
38672,0.0
38673,0.0
38674,1.0
38675,0.0
38676,0.0
38677,1.0
38678,0.0
38679,0.0
38680,1.0
38681,1.0
38682,1.0
38683,0.0
38684,0.0
38685,1.0
38686,1.0
38687,1.0
38688,0.0
38689,1.0
38690,0.0
38691,0.0
38692,0.0
38693,0.0
38694,1.0
38695,1.0
38696,0.0
38697,0.0
38698,0.0
38699,0.0
38700,0.0
38701,0.0
38702,1.0
38703,1.0
38704,0.0
38705,0.0
38706,0.0
38707,1.0
38708,0.0
38709,0.0
38710,0.0
38711,0.0
38712,0.0
38713,1.0
38714,0.0
38715,0.0
38716,0.0
38717,0.0
38718,1.0
38719,0.0
38720,1.0
38721,0.0
38722,1.0
38723,0.0
38724,0.0
38725,0.0
38726,0.0
38727,1.0
38728,0.0
38729,0.0
38730,0.0
38731,0.0
38732,1.0
38733,1.0
38734,0.0
38735,0.0
38736,0.0
38737,0.0
38738,0.0
38739,0.0
38740,0.0
38741,0.0
38742,0.0
38743,0.0
38744,0.0
38745,1.0
38746,0.0
38747,0.0
38748,0.0
38749,0.0
38750,0.0
38751,0.0
38752,1.0
38753,1.0
38754,1.0
38755,0.0
38756,1.0
38757,0.0
38758,0.0
38759,0.0
38760,0.0
38761,0.0
38762,0.0
38763,1.0
38764,1.0
38765,1.0
38766,0.0
38767,0.0
38768,1.0
38769,0.0
38770,0.0
38771,0.0
38772,0.0
38773,1.0
38774,1.0
38775,1.0
38776,0.0
38777,0.0
38778,0.0
38779,1.0
38780,1.0
38781,0.0
38782,0.0
38783,1.0
38784,0.0
38785,0.0
38786,0.0
38787,0.0
38788,0.0
38789,1.0
38790,0.0
38791,1.0
38792,0.0
38793,0.0
38794,1.0
38795,0.0
38796,0.0
38797,0.0
38798,1.0
38799,1.0
38800,0.0
38801,1.0
38802,0.0
38803,1.0
38804,0.0
38805,1.0
38806,1.0
38807,1.0
38808,1.0
38809,0.0
38810,0.0
38811,0.0
38812,0.0
38813,0.0
38814,0.0
38815,0.0
38816,1.0
38817,0.0
38818,0.0
38819,1.0
38820,0.0
38821,0.0
38822,0.0
38823,0.0
38824,1.0
38825,0.0
38826,0.0
38827,1.0
38828,1.0
38829,0.0
38830,1.0
38831,0.0
38832,0.0
38833,0.0
38834,0.0
38835,0.0
38836,1.0
38837,0.0
38838,1.0
38839,1.0
38840,0.0
38841,1.0
38842,1.0
38843,1.0
38844,0.0
38845,1.0
38846,1.0
38847,0.0
38848,0.0
38849,1.0
38850,0.0
38851,1.0
38852,0.0
38853,1.0
38854,0.0
38855,1.0
38856,0.0
38857,1.0
38858,0.0
38859,0.0
38860,1.0
38861,0.0
38862,0.0
38863,1.0
38864,0.0
38865,1.0
38866,1.0
38867,1.0
38868,1.0
38869,1.0
38870,0.0
38871,1.0
38872,0.0
38873,0.0
38874,0.0
38875,0.0
38876,0.0
38877,0.0
38878,0.0
38879,0.0
38880,0.0
38881,0.0
38882,0.0
38883,1.0
38884,0.0
38885,0.0
38886,0.0
38887,0.0
38888,1.0
38889,0.0
38890,1.0
38891,0.0
38892,0.0
38893,1.0
38894,0.0
38895,1.0
38896,1.0
38897,0.0
38898,0.0
38899,0.0
38900,0.0
38901,1.0
38902,0.0
38903,0.0
38904,0.0
38905,0.0
38906,0.0
38907,1.0
38908,0.0
38909,0.0
38910,1.0
38911,0.0
38912,1.0
38913,0.0
38914,0.0
38915,0.0
38916,1.0
38917,0.0
38918,0.0
38919,0.0
38920,0.0
38921,1.0
38922,0.0
38923,0.0
38924,0.0
38925,0.0
38926,0.0
38927,1.0
38928,1.0
38929,1.0
38930,0.0
38931,1.0
38932,1.0
38933,1.0
38934,0.0
38935,1.0
38936,0.0
38937,1.0
38938,0.0
38939,1.0
38940,1.0
38941,1.0
38942,0.0
38943,0.0
38944,0.0
38945,0.0
38946,0.0
38947,0.0
38948,0.0
38949,0.0
38950,0.0
38951,0.0
38952,0.0
38953,0.0
38954,1.0
38955,0.0
38956,0.0
38957,1.0
38958,1.0
38959,1.0
38960,0.0
38961,1.0
38962,0.0
38963,0.0
38964,0.0
38965,0.0
38966,1.0
38967,0.0
38968,1.0
38969,1.0
38970,0.0
38971,1.0
38972,0.0
38973,0.0
38974,0.0
38975,0.0
38976,0.0
38977,0.0
38978,1.0
38979,0.0
38980,0.0
38981,1.0
38982,0.0
38983,1.0
38984,1.0
38985,1.0
38986,1.0
38987,0.0
38988,1.0
38989,0.0
38990,1.0
38991,0.0
38992,1.0
38993,0.0
38994,1.0
38995,0.0
38996,0.0
38997,0.0
38998,1.0
38999,0.0
39000,1.0
39001,0.0
39002,1.0
39003,0.0
39004,0.0
39005,1.0
39006,1.0
39007,1.0
39008,0.0
39009,0.0
39010,0.0
39011,0.0
39012,1.0
39013,0.0
39014,1.0
39015,0.0
39016,1.0
39017,1.0
39018,1.0
39019,0.0
39020,1.0
39021,0.0
39022,0.0
39023,0.0
39024,1.0
39025,0.0
39026,0.0
39027,1.0
39028,0.0
39029,0.0
39030,0.0
39031,1.0
39032,1.0
39033,0.0
39034,0.0
39035,0.0
39036,0.0
39037,0.0
39038,0.0
39039,0.0
39040,1.0
